Run,Average Numerology,Error Level,Major Element,Positivity Score,Correct Guess,Adjusted Guess
4413,12.8,2.56,Water,1.0,0.2,0.2666666666666667
4414,7.8,1.56,Fire,0.2,0.2,0.2533333333333334
4415,7.4,1.48,Water,-0.6,0.2,0.2000000000000001
4416,10.2,2.04,Water,1.0,0.2,0.2933333333333333
4417,7.2,1.44,Water,0.8,0.4,0.76
4418,5.0,1.0,Earth,0.6,0.0,-0.26666666666666666
4419,6.6,1.3199999999999998,Earth,0.6,0.0,-0.22666666666666666
4420,7.6,1.52,Fire,-0.4,0.4,0.76
4421,9.0,1.8,Earth,1.0,0.0,-0.24
4422,12.2,2.44,Water,1.0,0.6,1.2266666666666666
4423,9.2,1.8399999999999999,Air,0.2,0.0,-0.24
4424,9.2,1.8399999999999999,Earth,0.6,0.0,-0.24
4425,9.0,1.8,Earth,0.4,0.0,-0.22666666666666666
4426,8.6,1.72,Air,0.8,0.4,0.7466666666666667
4427,6.4,1.28,Fire,0.6,0.2,0.25333333333333335
4428,5.6,1.1199999999999999,Water,0.8,0.4,0.76
4429,5.4,1.08,Earth,-0.6,0.0,-0.26666666666666666
4430,10.2,2.04,Earth,0.2,0.2,0.22666666666666674
4431,11.4,2.2800000000000002,Water,1.0,0.2,0.25333333333333335
4432,5.6,1.1199999999999999,Water,1.0,0.2,0.25333333333333335
4433,7.6,1.52,Fire,0.2,0.2,0.29333333333333333
4434,8.8,1.7600000000000002,Water,1.0,0.2,0.26666666666666666
4435,10.2,2.04,Earth,1.0,0.4,0.76
4436,7.0,1.4,Fire,1.0,0.4,0.7466666666666667
4437,12.0,2.4,Fire,1.0,0.2,0.25333333333333335
4438,7.2,1.44,Water,0.4,0.2,0.22666666666666666
4439,7.0,1.4,Fire,1.0,0.2,0.22666666666666666
4440,7.6,1.52,Air,0.2,0.4,0.76
4441,3.8,0.76,Water,0.6,0.0,-0.26666666666666666
4442,7.2,1.44,Air,-0.2,0.4,0.7733333333333332
4443,8.8,1.7600000000000002,Fire,0.8,0.2,0.27999999999999997
4444,8.8,1.7600000000000002,Fire,0.8,0.4,0.76
4445,9.0,1.8,Air,0.2,0.8,1.7466666666666668
4446,6.6,1.3199999999999998,Fire,1.0,0.4,0.7866666666666666
4447,8.2,1.64,Water,0.6,0.4,0.7466666666666667
4448,8.4,1.6800000000000002,Fire,0.8,0.2,0.2666666666666667
4449,5.6,1.1199999999999999,Earth,1.0,0.4,0.7466666666666667
4450,10.2,2.04,Fire,-0.6,0.2,0.24000000000000005
4451,7.8,1.56,Air,0.2,0.6,1.2266666666666666
4452,9.8,1.9600000000000002,Earth,0.6,0.2,0.2666666666666667
4453,7.2,1.44,Air,0.2,0.4,0.7466666666666667
4454,12.6,2.52,Fire,-1.0,0.2,0.2266666666666667
4455,6.6,1.3199999999999998,Water,0.2,0.2,0.24000000000000005
4456,7.0,1.4,Water,0.6,0.8,1.7466666666666668
4457,6.4,1.28,Fire,0.8,0.4,0.7333333333333333
4458,11.4,2.2800000000000002,Air,0.8,0.0,-0.2533333333333333
4459,11.8,2.3600000000000003,Earth,1.0,0.4,0.72
4460,10.2,2.04,Earth,0.2,0.2,0.2933333333333333
4461,7.0,1.4,Earth,0.6,0.2,0.25333333333333335
4462,4.2,0.8400000000000001,Air,0.4,0.4,0.7333333333333334
4463,9.2,1.8399999999999999,Air,0.6,0.0,-0.2533333333333333
4464,7.6,1.52,Water,0.0,0.4,0.7733333333333332
4465,8.2,1.64,Fire,0.4,0.2,0.22666666666666666
4466,6.4,1.28,Air,0.4,0.2,0.23999999999999994
4467,13.4,2.68,Water,1.0,0.0,-0.24
4468,3.8,0.76,Fire,0.6,0.0,-0.24
4469,6.2,1.24,Earth,0.6,0.4,0.7733333333333332
4470,7.0,1.4,Fire,0.8,0.0,-0.24
4471,2.8,0.5599999999999999,Earth,1.0,0.4,0.7999999999999999
4472,6.8,1.3599999999999999,Water,0.0,0.0,-0.30666666666666664
4473,9.6,1.92,Earth,0.4,0.2,0.23999999999999994
4474,3.2,0.64,Earth,1.0,0.4,0.7466666666666666
4475,10.2,2.04,Fire,-0.2,0.2,0.21333333333333343
4476,6.4,1.28,Water,-1.0,0.6,1.2533333333333334
4477,8.8,1.7600000000000002,Fire,0.6,0.2,0.25333333333333335
4478,9.8,1.9600000000000002,Water,0.6,0.2,0.2266666666666667
4479,9.6,1.92,Water,-0.6,0.4,0.7999999999999999
4480,9.8,1.9600000000000002,Earth,1.0,0.6,1.2933333333333332
4481,8.0,1.6,Water,1.0,0.0,-0.2533333333333333
4482,10.2,2.04,Air,0.8,0.8,1.7466666666666668
4483,6.4,1.28,Fire,0.6,0.0,-0.29333333333333333
4484,9.6,1.92,Water,0.6,0.2,0.21333333333333337
4485,7.2,1.44,Water,0.2,0.6,1.2666666666666666
4486,10.8,2.16,Air,0.2,0.2,0.2666666666666666
4487,8.8,1.7600000000000002,Air,-0.4,0.4,0.72
4488,5.2,1.04,Air,-0.2,0.0,-0.27999999999999997
4489,6.0,1.2,Water,0.8,0.2,0.24000000000000007
4490,9.0,1.8,Air,1.0,0.2,0.3066666666666666
4491,4.2,0.8400000000000001,Fire,0.4,0.0,-0.24
4492,6.6,1.3199999999999998,Earth,0.6,0.2,0.2666666666666667
4493,6.2,1.24,Air,0.8,0.2,0.2666666666666667
4494,12.6,2.52,Water,0.0,0.0,-0.27999999999999997
4495,7.8,1.56,Water,0.6,0.2,0.25333333333333335
4496,6.8,1.3599999999999999,Fire,-1.0,0.4,0.7733333333333332
4497,7.8,1.56,Air,0.8,0.2,0.2133333333333333
4498,11.2,2.2399999999999998,Air,0.6,0.6,1.24
4499,13.0,2.6,Earth,1.0,0.2,0.3066666666666666
4500,10.2,2.04,Earth,0.4,0.0,-0.2533333333333333
4501,3.4,0.6799999999999999,Air,0.6,0.0,-0.26666666666666666
4502,11.0,2.2,Water,0.4,0.0,-0.21333333333333332
4503,7.6,1.52,Earth,1.0,0.4,0.7466666666666667
4504,10.4,2.08,Water,1.0,0.2,0.27999999999999997
4505,8.2,1.64,Fire,0.6,0.2,0.2666666666666666
4506,8.4,1.6800000000000002,Air,0.2,0.2,0.2533333333333333
4507,6.4,1.28,Earth,0.8,0.2,0.2666666666666666
4508,10.4,2.08,Fire,1.0,0.2,0.24
4509,8.0,1.6,Air,-0.6,0.6,1.28
4510,8.4,1.6800000000000002,Water,0.2,0.4,0.72
4511,12.4,2.48,Air,1.0,0.2,0.2666666666666666
4512,7.6,1.52,Fire,0.4,0.2,0.29333333333333333
4513,7.4,1.48,Air,0.6,0.4,0.76
4514,5.2,1.04,Earth,0.2,0.2,0.2533333333333333
4515,8.8,1.7600000000000002,Fire,1.0,0.4,0.7733333333333332
4516,10.4,2.08,Air,0.4,0.0,-0.26666666666666666
4517,8.8,1.7600000000000002,Air,1.0,0.2,0.2533333333333334
4518,10.6,2.12,Earth,1.0,0.0,-0.24
4519,10.6,2.12,Fire,0.8,0.4,0.76
4520,8.2,1.64,Earth,0.8,0.2,0.2533333333333333
4521,9.4,1.8800000000000001,Air,-0.2,0.4,0.7466666666666667
4522,7.0,1.4,Earth,0.6,0.2,0.2533333333333333
4523,8.2,1.64,Air,0.2,0.2,0.24000000000000005
4524,10.4,2.08,Water,0.6,0.2,0.2933333333333333
4525,12.8,2.56,Water,1.0,0.4,0.7466666666666667
4526,7.8,1.56,Earth,-0.6,0.0,-0.21333333333333332
4527,7.2,1.44,Water,1.0,0.2,0.26666666666666666
4528,7.4,1.48,Water,1.0,0.2,0.22666666666666666
4529,11.4,2.2800000000000002,Air,0.6,0.4,0.7866666666666665
4530,8.4,1.6800000000000002,Water,-0.4,0.2,0.24
4531,10.6,2.12,Fire,1.0,0.2,0.2266666666666667
4532,11.8,2.3600000000000003,Fire,0.8,0.6,1.2933333333333332
4533,6.2,1.24,Water,-1.0,0.2,0.21333333333333337
4534,5.6,1.1199999999999999,Earth,1.0,0.2,0.21333333333333343
4535,8.6,1.72,Earth,0.2,0.6,1.2666666666666666
4536,8.4,1.6800000000000002,Fire,0.8,0.4,0.7733333333333333
4537,9.4,1.8800000000000001,Fire,1.0,0.0,-0.22666666666666666
4538,5.2,1.04,Air,0.6,0.0,-0.29333333333333333
4539,8.6,1.72,Air,-0.4,0.4,0.76
4540,10.6,2.12,Earth,-0.6,0.8,1.7599999999999998
4541,8.8,1.7600000000000002,Fire,1.0,0.2,0.23999999999999994
4542,10.2,2.04,Air,0.6,0.2,0.29333333333333333
4543,6.8,1.3599999999999999,Fire,0.6,0.4,0.72
4544,7.6,1.52,Water,1.0,0.2,0.25333333333333335
4545,9.6,1.92,Earth,1.0,0.2,0.21333333333333343
4546,4.4,0.8800000000000001,Water,0.6,0.8,1.7466666666666666
4547,7.6,1.52,Earth,-0.2,0.2,0.2266666666666667
4548,10.8,2.16,Water,-0.2,0.0,-0.29333333333333333
4549,6.4,1.28,Fire,0.6,0.2,0.24000000000000007
4550,5.2,1.04,Fire,0.8,0.2,0.25333333333333335
4551,11.6,2.32,Fire,1.0,0.2,0.21333333333333337
4552,9.2,1.8399999999999999,Water,0.6,0.6,1.2133333333333334
4553,7.6,1.52,Water,0.6,0.0,-0.29333333333333333
4554,9.0,1.8,Air,0.6,0.2,0.21333333333333337
4555,13.0,2.6,Water,1.0,0.6,1.2666666666666666
4556,9.0,1.8,Earth,0.6,0.2,0.2533333333333333
4557,10.8,2.16,Water,-0.8,0.2,0.2933333333333333
4558,12.0,2.4,Air,0.8,0.4,0.7333333333333334
4559,5.0,1.0,Air,0.6,0.0,-0.26666666666666666
4560,8.2,1.64,Fire,1.0,0.2,0.2666666666666666
4561,7.4,1.48,Earth,0.2,0.0,-0.24
4562,5.4,1.08,Water,1.0,0.4,0.72
4563,6.8,1.3599999999999999,Fire,0.8,0.4,0.7733333333333332
4564,6.6,1.3199999999999998,Water,1.0,0.4,0.7733333333333332
4565,10.6,2.12,Fire,1.0,0.2,0.2799999999999999
4566,7.2,1.44,Fire,1.0,0.2,0.24000000000000005
4567,11.2,2.2399999999999998,Earth,1.0,0.0,-0.24
4568,10.8,2.16,Earth,1.0,0.2,0.1866666666666667
4569,12.0,2.4,Fire,0.6,0.6,1.2799999999999998
4570,6.8,1.3599999999999999,Water,0.0,0.4,0.7333333333333333
4571,9.4,1.8800000000000001,Water,0.0,0.0,-0.29333333333333333
4572,11.4,2.2800000000000002,Fire,-0.4,0.0,-0.2533333333333333
4573,5.8,1.16,Water,1.0,0.2,0.27999999999999997
4574,7.4,1.48,Water,-0.2,0.0,-0.29333333333333333
4575,11.8,2.3600000000000003,Water,0.4,0.4,0.7333333333333333
4576,12.4,2.48,Fire,1.0,0.4,0.7333333333333333
4577,7.6,1.52,Air,1.0,0.2,0.22666666666666666
4578,12.8,2.56,Earth,1.0,0.4,0.7733333333333333
4579,7.2,1.44,Water,0.0,0.2,0.22666666666666666
4580,7.6,1.52,Air,0.6,0.0,-0.2
4581,5.2,1.04,Earth,1.0,0.4,0.7733333333333332
4582,9.8,1.9600000000000002,Earth,-0.6,0.2,0.2666666666666666
4583,8.6,1.72,Fire,0.6,0.4,0.7466666666666666
4584,8.4,1.6800000000000002,Air,0.2,0.2,0.2800000000000001
4585,6.2,1.24,Fire,0.6,0.4,0.7066666666666668
4586,14.8,2.96,Earth,1.0,0.4,0.7599999999999999
4587,8.2,1.64,Fire,1.0,0.0,-0.29333333333333333
4588,7.4,1.48,Air,0.6,0.4,0.7333333333333334
4589,5.8,1.16,Air,0.0,0.0,-0.2533333333333333
4590,6.2,1.24,Air,0.8,0.2,0.2266666666666667
4591,7.8,1.56,Fire,0.6,0.2,0.2799999999999999
4592,8.0,1.6,Water,0.2,0.4,0.7466666666666667
4593,11.6,2.32,Fire,0.6,0.0,-0.2533333333333333
4594,11.2,2.2399999999999998,Air,1.0,0.2,0.24
4595,11.8,2.3600000000000003,Air,0.0,0.2,0.24
4596,6.0,1.2,Air,0.2,0.4,0.7333333333333333
4597,10.0,2.0,Earth,1.0,0.4,0.7333333333333333
4598,5.6,1.1199999999999999,Air,0.6,0.4,0.7466666666666667
4599,9.2,1.8399999999999999,Earth,0.6,0.2,0.2666666666666667
4600,7.6,1.52,Fire,1.0,0.0,-0.2533333333333333
4601,9.6,1.92,Earth,1.0,0.4,0.7466666666666666
4602,9.0,1.8,Fire,-0.2,0.6,1.2133333333333334
4603,2.2,0.44000000000000006,Earth,0.6,0.4,0.7733333333333332
4604,11.4,2.2800000000000002,Air,-0.2,0.4,0.7466666666666667
4605,7.6,1.52,Fire,0.4,0.4,0.7466666666666667
4606,7.2,1.44,Earth,1.0,0.4,0.7333333333333333
4607,5.0,1.0,Water,0.2,0.4,0.7999999999999999
4608,6.2,1.24,Fire,0.4,0.0,-0.26666666666666666
4609,8.2,1.64,Air,0.2,0.2,0.29333333333333333
4610,5.6,1.1199999999999999,Fire,0.2,0.2,0.21333333333333343
4611,6.6,1.3199999999999998,Air,0.2,0.4,0.7066666666666667
4612,9.4,1.8800000000000001,Fire,1.0,0.0,-0.2533333333333333
4613,7.6,1.52,Earth,1.0,0.4,0.7733333333333332
4614,9.2,1.8399999999999999,Air,0.6,0.0,-0.2533333333333333
4615,8.0,1.6,Fire,0.6,0.2,0.21333333333333337
4616,10.6,2.12,Air,0.6,0.0,-0.2533333333333333
4617,9.4,1.8800000000000001,Air,0.6,0.4,0.76
4618,6.8,1.3599999999999999,Water,1.0,0.2,0.2533333333333333
4619,8.2,1.64,Fire,1.0,0.0,-0.22666666666666666
4620,7.8,1.56,Air,0.0,0.6,1.2799999999999998
4621,9.4,1.8800000000000001,Fire,0.4,0.4,0.7066666666666668
4622,10.6,2.12,Earth,0.6,0.2,0.21333333333333332
4623,6.6,1.3199999999999998,Earth,0.6,0.2,0.22666666666666666
4624,4.0,0.8,Earth,1.0,0.4,0.7866666666666665
4625,8.8,1.7600000000000002,Water,1.0,0.4,0.7466666666666667
4626,11.2,2.2399999999999998,Water,0.8,0.0,-0.26666666666666666
4627,6.6,1.3199999999999998,Earth,1.0,0.0,-0.24
4628,9.8,1.9600000000000002,Fire,0.6,0.4,0.7333333333333332
4629,10.4,2.08,Air,0.6,0.0,-0.30666666666666664
4630,11.6,2.32,Fire,0.6,0.2,0.2533333333333333
4631,8.6,1.72,Earth,0.6,0.2,0.2266666666666667
4632,11.2,2.2399999999999998,Air,0.2,0.2,0.22666666666666666
4633,12.0,2.4,Water,1.0,0.6,1.2666666666666666
4634,9.6,1.92,Fire,0.8,0.0,-0.24
4635,12.2,2.44,Fire,-1.0,0.2,0.22666666666666666
4636,9.2,1.8399999999999999,Fire,0.6,0.2,0.2000000000000001
4637,9.4,1.8800000000000001,Earth,0.6,0.4,0.72
4638,9.8,1.9600000000000002,Earth,1.0,0.2,0.23999999999999994
4639,6.8,1.3599999999999999,Fire,1.0,0.0,-0.2533333333333333
4640,8.4,1.6800000000000002,Earth,0.4,0.2,0.24000000000000005
4641,8.0,1.6,Air,0.2,0.4,0.7333333333333334
4642,8.0,1.6,Water,0.4,0.0,-0.29333333333333333
4643,13.0,2.6,Fire,1.0,0.2,0.2799999999999999
4644,7.6,1.52,Earth,0.6,0.2,0.2799999999999999
4645,12.0,2.4,Air,0.6,0.0,-0.29333333333333333
4646,9.8,1.9600000000000002,Earth,0.6,0.2,0.2533333333333334
4647,8.0,1.6,Earth,0.6,0.2,0.21333333333333337
4648,7.0,1.4,Air,-0.6,0.0,-0.2
4649,10.4,2.08,Fire,1.0,0.4,0.72
4650,8.6,1.72,Fire,0.4,0.0,-0.30666666666666664
4651,5.0,1.0,Air,0.6,0.4,0.72
4652,7.0,1.4,Earth,0.8,0.2,0.24000000000000005
4653,8.2,1.64,Fire,0.6,0.2,0.2533333333333333
4654,12.4,2.48,Water,0.6,0.0,-0.2
4655,8.4,1.6800000000000002,Earth,-0.4,0.2,0.26666666666666666
4656,7.0,1.4,Earth,1.0,0.2,0.2666666666666667
4657,6.8,1.3599999999999999,Water,0.2,0.2,0.24
4658,7.6,1.52,Earth,0.4,0.8,1.7733333333333334
4659,6.6,1.3199999999999998,Earth,1.0,0.2,0.24000000000000007
4660,7.4,1.48,Water,0.8,0.2,0.2133333333333333
4661,8.2,1.64,Fire,0.6,0.4,0.7466666666666667
4662,8.2,1.64,Air,0.6,0.4,0.76
4663,6.6,1.3199999999999998,Earth,-0.2,0.2,0.2533333333333333
4664,11.2,2.2399999999999998,Fire,0.8,0.0,-0.27999999999999997
4665,6.4,1.28,Earth,0.6,0.4,0.8
4666,8.6,1.72,Earth,1.0,0.0,-0.26666666666666666
4667,11.6,2.32,Water,0.6,0.2,0.27999999999999997
4668,8.2,1.64,Fire,1.0,0.4,0.7466666666666667
4669,8.4,1.6800000000000002,Air,0.2,0.2,0.2666666666666666
4670,9.8,1.9600000000000002,Fire,1.0,0.4,0.76
4671,10.6,2.12,Fire,1.0,0.4,0.6933333333333335
4672,4.2,0.8400000000000001,Air,0.2,0.0,-0.24
4673,10.4,2.08,Water,0.2,0.0,-0.21333333333333332
4674,9.2,1.8399999999999999,Water,0.2,0.4,0.7999999999999999
4675,8.0,1.6,Air,-0.4,0.6,1.2933333333333332
4676,8.4,1.6800000000000002,Earth,0.6,0.4,0.7333333333333334
4677,7.0,1.4,Earth,1.0,0.2,0.24
4678,8.8,1.7600000000000002,Air,1.0,0.4,0.76
4679,9.6,1.92,Water,0.6,0.4,0.7866666666666666
4680,10.6,2.12,Earth,1.0,0.2,0.23999999999999994
4681,9.0,1.8,Earth,0.8,0.4,0.7866666666666665
4682,8.8,1.7600000000000002,Water,0.6,0.2,0.2799999999999999
4683,6.8,1.3599999999999999,Air,-0.4,0.6,1.2399999999999998
4684,5.0,1.0,Fire,0.8,0.2,0.21333333333333343
4685,6.6,1.3199999999999998,Fire,0.8,0.2,0.29333333333333333
4686,8.4,1.6800000000000002,Fire,0.6,0.6,1.24
4687,6.2,1.24,Water,0.0,0.2,0.2533333333333333
4688,3.6,0.72,Earth,1.0,0.4,0.7466666666666667
4689,5.8,1.16,Earth,1.0,0.2,0.2800000000000001
4690,8.8,1.7600000000000002,Fire,0.6,0.2,0.25333333333333335
4691,12.6,2.52,Earth,0.6,0.2,0.2000000000000001
4692,10.8,2.16,Water,0.4,0.2,0.24000000000000005
4693,8.0,1.6,Fire,1.0,0.4,0.7066666666666667
4694,8.8,1.7600000000000002,Air,0.0,0.6,1.2666666666666666
4695,11.0,2.2,Water,1.0,0.2,0.22666666666666674
4696,9.0,1.8,Air,0.6,0.6,1.2533333333333332
4697,3.8,0.76,Water,1.0,0.2,0.26666666666666666
4698,9.2,1.8399999999999999,Air,-0.8,0.2,0.2799999999999999
4699,8.0,1.6,Water,0.4,0.2,0.23999999999999994
4700,7.4,1.48,Earth,1.0,0.2,0.24000000000000007
4701,8.4,1.6800000000000002,Air,0.0,0.2,0.24000000000000005
4702,7.2,1.44,Fire,0.8,0.2,0.2533333333333333
4703,9.2,1.8399999999999999,Air,0.2,0.0,-0.29333333333333333
4704,11.0,2.2,Earth,0.6,0.4,0.76
4705,5.2,1.04,Earth,1.0,0.4,0.7466666666666667
4706,10.8,2.16,Fire,-0.6,0.4,0.7333333333333334
4707,6.6,1.3199999999999998,Fire,-1.0,0.0,-0.2533333333333333
4708,9.8,1.9600000000000002,Water,-0.6,0.4,0.7466666666666667
4709,5.8,1.16,Fire,0.2,0.0,-0.26666666666666666
4710,8.0,1.6,Earth,0.2,0.4,0.7333333333333332
4711,7.8,1.56,Air,1.0,0.2,0.2533333333333333
4712,6.0,1.2,Water,0.2,0.4,0.7733333333333332
4713,4.8,0.96,Fire,1.0,0.2,0.21333333333333343
4714,8.2,1.64,Earth,1.0,0.4,0.72
4715,11.2,2.2399999999999998,Fire,0.2,0.0,-0.30666666666666664
4716,7.6,1.52,Earth,0.6,0.2,0.24
4717,10.8,2.16,Fire,0.2,0.6,1.2666666666666664
4718,10.4,2.08,Fire,-1.0,0.2,0.24
4719,5.6,1.1199999999999999,Water,1.0,0.4,0.7733333333333333
4720,10.8,2.16,Water,-0.6,0.2,0.26666666666666666
4721,10.4,2.08,Water,0.6,0.2,0.25333333333333335
4722,6.6,1.3199999999999998,Fire,-0.4,0.4,0.7733333333333332
4723,6.2,1.24,Fire,0.2,0.0,-0.2533333333333333
4724,9.6,1.92,Air,0.2,0.0,-0.2533333333333333
4725,9.8,1.9600000000000002,Earth,1.0,0.4,0.76
4726,7.4,1.48,Earth,0.6,0.2,0.2933333333333333
4727,7.2,1.44,Water,0.2,0.2,0.2666666666666667
4728,5.8,1.16,Water,1.0,0.4,0.76
4729,10.2,2.04,Fire,1.0,0.2,0.2799999999999999
4730,5.2,1.04,Water,0.8,0.2,0.2666666666666667
4731,6.8,1.3599999999999999,Earth,0.8,0.0,-0.26666666666666666
4732,7.8,1.56,Fire,-0.2,0.0,-0.2533333333333333
4733,8.6,1.72,Air,0.2,0.4,0.7866666666666666
4734,7.6,1.52,Air,0.2,0.6,1.2533333333333334
4735,10.8,2.16,Water,1.0,0.2,0.21333333333333337
4736,8.2,1.64,Water,-0.2,0.0,-0.24
4737,8.2,1.64,Earth,0.6,0.2,0.24000000000000007
4738,6.4,1.28,Fire,-0.2,0.0,-0.2
4739,10.8,2.16,Water,1.0,0.4,0.76
4740,3.4,0.6799999999999999,Fire,0.6,0.2,0.24000000000000005
4741,8.2,1.64,Water,-1.0,0.2,0.21333333333333343
4742,9.6,1.92,Earth,0.6,0.2,0.3066666666666666
4743,10.0,2.0,Earth,1.0,0.2,0.2666666666666667
4744,8.8,1.7600000000000002,Water,0.6,0.2,0.26666666666666666
4745,3.6,0.72,Fire,0.6,0.0,-0.29333333333333333
4746,9.2,1.8399999999999999,Water,0.8,0.4,0.7333333333333333
4747,8.8,1.7600000000000002,Air,-1.0,0.2,0.27999999999999997
4748,4.0,0.8,Earth,0.6,0.2,0.2666666666666667
4749,5.8,1.16,Earth,0.4,0.2,0.2666666666666666
4750,11.2,2.2399999999999998,Water,0.4,0.2,0.23999999999999994
4751,10.6,2.12,Water,0.4,0.2,0.21333333333333337
4752,11.4,2.2800000000000002,Air,1.0,0.0,-0.26666666666666666
4753,8.0,1.6,Earth,0.6,0.0,-0.22666666666666666
4754,9.2,1.8399999999999999,Earth,0.6,0.2,0.24000000000000007
4755,6.6,1.3199999999999998,Air,1.0,0.2,0.2666666666666666
4756,10.2,2.04,Air,0.2,0.6,1.2266666666666668
4757,5.6,1.1199999999999999,Water,0.2,0.0,-0.2533333333333333
4758,7.4,1.48,Earth,-0.2,0.0,-0.2533333333333333
4759,6.8,1.3599999999999999,Air,0.2,0.4,0.7066666666666668
4760,8.2,1.64,Water,1.0,0.0,-0.2
4761,8.2,1.64,Earth,0.2,0.2,0.2666666666666666
4762,7.6,1.52,Air,0.6,0.0,-0.21333333333333332
4763,9.6,1.92,Air,0.4,0.2,0.24000000000000005
4764,2.6,0.52,Earth,1.0,0.0,-0.2533333333333333
4765,4.8,0.96,Air,-0.2,0.0,-0.29333333333333333
4766,10.2,2.04,Earth,0.6,0.4,0.7466666666666668
4767,11.8,2.3600000000000003,Fire,1.0,0.2,0.2666666666666666
4768,10.8,2.16,Fire,0.6,0.2,0.2266666666666667
4769,6.4,1.28,Earth,0.6,0.2,0.27999999999999997
4770,10.4,2.08,Earth,1.0,0.2,0.29333333333333333
4771,10.0,2.0,Air,1.0,0.4,0.7866666666666666
4772,9.6,1.92,Water,-0.4,0.6,1.2799999999999998
4773,8.6,1.72,Fire,0.6,0.2,0.29333333333333333
4774,8.8,1.7600000000000002,Air,0.6,0.2,0.2933333333333333
4775,8.0,1.6,Fire,0.6,0.2,0.25333333333333335
4776,8.6,1.72,Earth,-0.2,0.2,0.2533333333333333
4777,7.2,1.44,Air,0.4,0.2,0.2533333333333333
4778,8.8,1.7600000000000002,Air,1.0,0.0,-0.22666666666666666
4779,10.2,2.04,Water,0.6,0.6,1.2266666666666666
4780,5.0,1.0,Earth,0.8,0.0,-0.26666666666666666
4781,5.8,1.16,Earth,0.6,0.0,-0.27999999999999997
4782,9.6,1.92,Air,1.0,0.2,0.2266666666666667
4783,10.8,2.16,Fire,1.0,0.2,0.2666666666666666
4784,6.8,1.3599999999999999,Earth,-0.2,0.0,-0.24
4785,9.8,1.9600000000000002,Fire,0.8,0.0,-0.22666666666666666
4786,8.2,1.64,Air,0.2,0.0,-0.21333333333333332
4787,7.2,1.44,Earth,1.0,0.4,0.76
4788,11.0,2.2,Air,1.0,0.4,0.6933333333333335
4789,7.4,1.48,Air,0.2,0.2,0.21333333333333337
4790,8.6,1.72,Earth,-0.8,0.0,-0.21333333333333332
4791,7.0,1.4,Fire,0.4,0.4,0.76
4792,6.4,1.28,Earth,0.2,0.2,0.26666666666666666
4793,9.4,1.8800000000000001,Air,0.8,0.8,1.7466666666666668
4794,10.8,2.16,Fire,-0.6,0.4,0.7066666666666668
4795,6.8,1.3599999999999999,Water,1.0,0.2,0.2533333333333334
4796,9.2,1.8399999999999999,Fire,-1.0,0.4,0.7733333333333332
4797,9.4,1.8800000000000001,Air,1.0,0.0,-0.22666666666666666
4798,9.6,1.92,Fire,0.4,0.8,1.773333333333333
4799,5.2,1.04,Earth,0.6,0.4,0.7466666666666667
4800,8.6,1.72,Water,0.8,0.0,-0.24
4801,7.6,1.52,Air,0.2,0.2,0.21333333333333337
4802,12.4,2.48,Fire,1.0,0.2,0.22666666666666674
4803,9.4,1.8800000000000001,Fire,-1.0,0.4,0.7466666666666667
4804,6.4,1.28,Air,0.6,0.4,0.7733333333333332
4805,4.8,0.96,Earth,1.0,0.2,0.21333333333333343
4806,12.0,2.4,Fire,0.2,0.0,-0.2533333333333333
4807,8.6,1.72,Earth,0.6,0.0,-0.29333333333333333
4808,11.6,2.32,Water,0.6,0.2,0.2799999999999999
4809,8.4,1.6800000000000002,Air,0.4,0.2,0.25333333333333335
4810,9.8,1.9600000000000002,Water,0.8,0.2,0.2533333333333333
4811,9.6,1.92,Fire,0.8,0.4,0.76
4812,11.8,2.3600000000000003,Earth,-0.2,0.4,0.76
4813,10.6,2.12,Water,1.0,0.0,-0.27999999999999997
4814,12.4,2.48,Water,1.0,0.2,0.23999999999999994
4815,5.4,1.08,Water,1.0,0.0,-0.22666666666666666
4816,9.2,1.8399999999999999,Earth,1.0,0.4,0.72
4817,7.4,1.48,Air,0.4,0.4,0.7733333333333332
4818,8.2,1.64,Earth,0.2,0.2,0.2666666666666667
4819,10.0,2.0,Water,0.4,0.4,0.7466666666666667
4820,7.4,1.48,Water,0.6,0.2,0.2533333333333333
4821,6.4,1.28,Air,0.4,0.4,0.7466666666666667
4822,5.2,1.04,Air,-0.6,0.0,-0.27999999999999997
4823,4.0,0.8,Fire,0.4,0.6,1.2399999999999998
4824,9.0,1.8,Water,0.6,0.0,-0.21333333333333332
4825,5.6,1.1199999999999999,Air,0.6,0.2,0.24000000000000005
4826,8.8,1.7600000000000002,Earth,1.0,0.0,-0.2533333333333333
4827,9.4,1.8800000000000001,Water,-0.6,0.0,-0.27999999999999997
4828,5.0,1.0,Air,0.2,0.0,-0.2533333333333333
4829,9.8,1.9600000000000002,Air,0.6,0.6,1.2266666666666668
4830,11.2,2.2399999999999998,Fire,-0.2,0.0,-0.30666666666666664
4831,5.4,1.08,Water,0.6,0.0,-0.24
4832,7.6,1.52,Air,0.2,0.6,1.2933333333333334
4833,6.8,1.3599999999999999,Fire,1.0,0.4,0.76
4834,12.0,2.4,Air,1.0,0.0,-0.27999999999999997
4835,9.2,1.8399999999999999,Earth,0.8,0.2,0.2266666666666667
4836,10.0,2.0,Air,-0.6,0.4,0.7333333333333334
4837,7.2,1.44,Earth,0.4,0.2,0.22666666666666666
4838,10.4,2.08,Fire,1.0,0.0,-0.27999999999999997
